severity,category,file,line,id,type,message,snippet,suggestion
"low","age_readability_review","src/lib/data.ts","28033","p5-gc2-3","short_answer","Potentially heavy vocabulary for P4–P7. Field: deepDive.","If the office of the President and Vice President become vacant simultaneously, the Speaker of Parliament constitutionally assumes the acting Presidency of Uganda until fresh elections are held within 60 days!","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","28042","p5-gc2-4","true_false","Potentially heavy vocabulary for P4–P7. Field: question.","The Parliament of Uganda (The Legislature) has the exclusive constitutional authority to pass bills (proposed laws) into Acts of Parliament, approve the national budget (appropriating funds to ministries and districts), and vet/approve presidential appointment","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","28079","p5-gc2-6","short_answer","Potentially heavy vocabulary for P4–P7. Field: question.","Which is the highest court in Uganda (headed by the Chief Justice and hearing final appeals from the Court of Appeal / Constitutional Court) whose rulings and interpretations of the law are final and binding across all courts and citizens in the country? Write","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","28079","p5-gc2-6","short_answer","Potentially heavy vocabulary for P4–P7. Field: explanation.","The Supreme Court of Uganda (composed of the Chief Justice and at least 10 Justices of the Supreme Court) hears final appeals on civil, criminal, and constitutional matters (including Presidential Election Petitions).","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","28088","p5-gc2-7","true_false","Potentially heavy vocabulary for P4–P7. Field: explanation.","The judicial ladder from bottom to top: LC1/LC2/LC3 Courts (minor community disputes) then Grade Two / Grade One Magistrates then Chief Magistrate then High Court then Court of Appeal (Constitutional Court) then Supreme Court.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","28127","p5-gc2-9","matching","Potentially heavy vocabulary for P4–P7. Field: question.","Match each senior legal or security office in the Executive Arm of Government to its exact constitutional mandate in Uganda.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","28137","p5-gc2-9","matching","Potentially heavy vocabulary for P4–P7. Field: matching_right.","Independent constitutional officer who initiates, conducts, and directs all criminal prosecutions (taking criminals to court)","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","28156","p5-gc2-10","short_answer","Potentially heavy vocabulary for P4–P7. Field: hint.","It interprets constitutional disputes and defends the supremacy of the 1995 Constitution.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","28156","p5-gc2-10","short_answer","Potentially heavy vocabulary for P4–P7. Field: answer.","Constitutional Court","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","28156","p5-gc2-10","short_answer","Potentially heavy vocabulary for P4–P7. Field: explanation.","The Constitutional Court of Uganda (sitting within the Court of Appeal premises in Kampala) is the supreme guardian of constitutionalism.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","28156","p5-gc2-10","short_answer","Potentially heavy vocabulary for P4–P7. Field: deepDive.","If any citizen believes that a passed law (or police action) infringes on fundamental human rights guaranteed under the 1995 Constitution, they can petition the Constitutional Court to declare that law null and void!","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","28165","p5-gc2-11","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: deepDive.","To safeguard judicial independence, judges' salaries and retirement pensions are charged directly on the Consolidated Fund (meaning Parliament cannot slash their salaries to punish them for an unfavorable ruling!).","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","28286","p5-gc3-5","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: question.","What does the constitutional principle of Patriotism (or Nationalism) mean in the daily life of a Ugandan primary school pupil or citizen?","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","28363","p5-gc3-9","matching","Potentially heavy vocabulary for P4–P7. Field: question.","Match each constitutional human right on the left to its corresponding citizen or child responsibility on the right.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","28363","p5-gc3-9","matching","Potentially heavy vocabulary for P4–P7. Field: deepDive.","This harmony enables the nation to truly live up to its constitutional motto: 'For God and My Country.'","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","28636","p5-pb1-10","short_answer","Potentially heavy vocabulary for P4–P7. Field: explanation.","A Capon (castrated rooster) grows larger and heavier than normal fighting cocks because all its metabolic energy goes directly into body tissue growth.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","28965","p5-pb3-2","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: deepDive.","They possess specialized anatomical tools: Honey Stomach (crop for storing and transporting liquid nectar back to the hive), Pollen Baskets (corbiculae on their hairy hind legs for packing yellow pollen grains), and Barbed Stingers (which tear out of their abd","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","28994","p5-pb3-3","short_answer","Potentially heavy vocabulary for P4–P7. Field: question.","Who is the supreme, single fertile female bee inside the colony whose sole duty (after mating once during her nuptial flight) is to lay up to 2,000 eggs every single day to keep the colony alive and secretes 'queen substance' pheromone to unite all workers? Wr","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
